fiche_id,source_file,page_key,document_type,match_tier,match_score,client_score,address_score,client_raw,address_raw,client_gold,address_gold,full_name_gold,maintenance_number,date_raw,time_raw,service_date,service_time,technician_name,sav_numbers,service_types_active,controle_diffuseur_recharge,recharge_bouteille_effectuee,probleme_rencontree_raw,probleme_rencontree_code,solution_proposee,satisfied_service,parfum_bien_diffuse,signature_present
Aromair_03_01:page_13:015013,aromair_03_01__page_13__015013.json,page_13,client_maintenance_form,good,0.894,0.824,1.0,Ceram M,GP9,Ceram Home,GP9,Ceram Home  GP9,015013,25/02/25,11H00,2025-02-25,11:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Recuperation 3 diffuseurs ASTREE"", ""model_diffuseur"": ""Astree"", ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],Reparation,,,,,True
Aromair_03_01:page_14:015017,aromair_03_01__page_14__015017.json,page_14,client_maintenance_form,good,0.933,0.889,1.0,BUNIZA SQUARE,Sousse,Boumiza Square,Sousse,Boumiza Square  Sousse,015017,26/02/25,15H45,2025-02-26,15:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Zee 600"", ""model_diffuseur"": ""Zee600"", ""emplacement"": ""Salon"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""6/10"", ""plage_horaire_diffusion"": ""18/19"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100 WC"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WC"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 600, ""parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""4/10"", ""plage_horaire_fonctionnement"": ""17H"", ""emplacement"": ""WC""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""4/10"", ""plage_horaire_fonctionnement"": ""17H"", ""emplacement"": ""WC""}]",LIV 300ML WC 600ML Free,LIV,,,,True
Aromair_03_01:page_16:015002,aromair_03_01__page_16__015002.json,page_16,client_maintenance_form,good,0.954,0.923,1.0,AP Collection,Soukra,AF Collection,Soukra,AF Collection  Soukra,015002,28/02/25,15H00,2025-02-28,15:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ASTREE entrée"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""79"", ""qte_parfum_existante"": 79, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]",[],Visite,,,,,True
Aromair_03_01:page_17:015001,aromair_03_01__page_17__015001.json,page_17,client_maintenance_form,exact,1.0,1.0,1.0,SAVEURS DE CARTHAGE,Jardin Carthage,Saveurs de Carthage,Jardin Carthage,Saveurs de Carthage  Jardin Carthage,015001,28/02/25,11H10,2025-02-28,11:10:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AROMAIR"", ""model_diffuseur"": null, ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""155"", ""qte_parfum_existante"": 155, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""2-5"", ""plage_horaire_diffusion"": ""7H30-10H / 15H30-18H"", ""motif_arret"": null}]",[],Visite Saveurs de Carthage,,,,,True
Aromair_03_01:page_18:015010,aromair_03_01__page_18__015010.json,page_18,client_maintenance_form,review,0.684,1.0,0.211,CITY LOFT,Berges du Lac,City Loft,Soukra,City Loft Soukra,015010,25/02/25,15H00,2025-02-25,15:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100 RDC"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""RDC"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""81"", ""qte_parfum_existante"": 81, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-8"", ""plage_horaire_diffusion"": ""9-13 / 19-30"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100 1er"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""1er"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-8"", ""plage_horaire_diffusion"": ""12-18 / 17-20"", ""motif_arret"": null}]",[],Problème Bouton sur RDC + 1er vide,,Recuperation Diff RDC,,,True
Aromair_03_01:page_19:015014,aromair_03_01__page_19__015014.json,page_19,client_maintenance_form,exact,1.0,1.0,1.0,Mall of Sousse,Sousse,Mall of Sousse,Sousse,Mall of Sousse  Sousse,015014,26/02/25,11H45,2025-02-26,11:45:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""reception"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""176"", ""qte_parfum_existante"": 176, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/11"", ""plage_horaire_diffusion"": ""9-16H"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""ASTREE CANTIN"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""CANTIN"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""193"", ""qte_parfum_existante"": 193, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""HALL B"", ""model_diffuseur"": null, ""emplacement"": ""HALL B"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""60"", ""qte_parfum_existante"": 60, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC B"", ""model_diffuseur"": null, ""emplacement"": ""WC B"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""15"", ""qte_parfum_existante"": 15, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC F B"", ""model_diffuseur"": null, ""emplacement"": ""WCF"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""HALL RDC"", ""model_diffuseur"": null, ""emplacement"": ""RDC"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/11"", ""plage_horaire_fonctionnement"": ""9-14H"", ""emplacement"": ""RG""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": ""16-20"", ""emplacement"": ""RG""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""LINA""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""LINA""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""RG""}]",LIV 300ML x5,LIV,,,,True
Aromair_03_01:page_1:015003,aromair_03_01__page_1__015003.json,page_1,client_maintenance_form,exact,1.0,1.0,1.0,Le Sportif,Soukra,Le Sportif,Soukra,Le Sportif  Soukra,015003,06/03/25,10H40,2025-03-06,10:40:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""Astree"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""168"", ""qte_parfum_existante"": 168, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-8"", ""plage_horaire_diffusion"": ""10-17"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""10H"", ""plage_horaire_fonctionnement"": ""7H"", ""emplacement"": ""ENTREE""}]",Livraison 300ML RG,LIV,,,,False
Aromair_03_01:page_20:015015,aromair_03_01__page_20__015015.json,page_20,client_maintenance_form,exact,1.0,1.0,1.0,Mall of Sousse,Sousse,Mall of Sousse,Sousse,Mall of Sousse  Sousse,015015,26/02/25,12H,2025-02-26,12:00:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""Manuel"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC"", ""model_diffuseur"": null, ""emplacement"": ""WC"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC"", ""model_diffuseur"": null, ""emplacement"": ""WC"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC F"", ""model_diffuseur"": null, ""emplacement"": ""WCF"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""WC H"", ""model_diffuseur"": null, ""emplacement"": ""WCH"", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""LINA (L)"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""B.R."", ""model_diffuseur"": null, ""emplacement"": ""B.R."", ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": ""TH"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/11"", ""plage_horaire_fonctionnement"": ""9-14H"", ""emplacement"": ""ENTREE""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": ""16-20H"", ""emplacement"": ""WC""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""WC""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""WCF""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""WCH""}, {""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": null, ""emplacement"": ""B.R.""}]",LIV 300ML x6,LIV,,,,True
Aromair_03_01:page_2:014791,aromair_03_01__page_2__014791.json,page_2,client_maintenance_form,review,0.689,1.0,0.222,ENZO,D6,Enzo,Menzah6,Enzo Menzah6,014791,07/02/25,11H,2025-02-07,11:00:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""AR300 entrée"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE3"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""30/20"", ""plage_horaire_diffusion"": ""8H/12H"", ""motif_arret"": ""VIDE""}, {""model_diffuseur_raw"": ""AR100 étage"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""étage"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": ""VIDE""}]","[{""ml"": 300, ""parfum"": ""FE3"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""30/20"", ""plage_horaire_fonctionnement"": ""8H/12H"", ""emplacement"": ""ENTREE""}, {""ml"": 300, ""parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""entrée"", ""emplacement"": ""étage""}]",LIV 300ML FDE3 x 2 TUNIS AR100,LIV,,,,False
Aromair_03_01:page_3:015011,aromair_03_01__page_3__015011.json,page_3,client_maintenance_form,review,0.491,0.818,0.0,LINQUE ROSE,,Ligne roset,Marsa,Ligne roset Marsa,015011,25/02/25,15H.30,2025-02-25,,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""ASTREE"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""Salon"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""Manuel"", ""motif_arret"": null}]",[],Visite,,,,,True
Aromair_03_01:page_5:014799,aromair_03_01__page_5__014799.json,page_5,client_maintenance_form,review,0.54,0.621,0.0,PADEL CAMOUCH,,Padel Connection,Ariana,Padel Connection Ariana,014799,27/02/25,12H30,2025-02-27,12:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]","[{""model_diffuseur_raw"": ""PADEL"", ""model_diffuseur"": null, ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""283"", ""qte_parfum_existante"": 283, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-6"", ""plage_horaire_diffusion"": ""8H-18H"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR100"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""Fond"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""147"", ""qte_parfum_existante"": 147, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""8H-18H"", ""motif_arret"": null}]",[],,,,,,True
Aromair_03_01:page_6:014800,aromair_03_01__page_6__014800.json,page_6,client_maintenance_form,good,0.96,1.0,0.9,716,CUN(Centre Urbain Nord),716,CUN,716 CUN,014800,28/02/25,13H30,2025-02-28,13:30:00,,"[""99 289 544"", ""99 289 543""]","[""livraison"", ""visite""]",[],"[{""ml"": 300, ""parfum"": null, ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""Manuel"", ""emplacement"": null}]",Livraison 300ml Peace,LIV,Le diffuseur n'est plus,,,True
